arrival_city_name_persian,arrival_time,capacity,company_name,departure_city_name_persian,departure_date,departure_date_YMD_format,departure_time,flying_class,flying_number,flying_type,national_arrival_code,national_departure_code,ticket_id,ticket_price_T
اهواز,08:15,9,Qeshm,تهران,پنج شنبه 02 شهریور,1402/06/02,07:00,100A,1210,با ضمانت,AWZ,THR,189,"1,180,910"
اهواز,,6,Iranair,تهران,یکشنبه 12 شهریور,1402/06/12,09:10,A319-100J,311,با ضمانت-سیستمی بیزنس,AWZ,THR,187,"1,925,000"
اهواز,09:15,موجود,Qeshm,تهران,یکشنبه 12 شهریور,1402/06/12,08:00,100A,1210,با ضمانت-سیستمی,AWZ,THR,186,"1,207,200"
اهواز,09:15,9,Qeshm,تهران,یکشنبه 12 شهریور,1402/06/12,08:00,100A,1210,با ضمانت,AWZ,THR,185,"1,180,910"
اهواز,09:15,9,Qeshm,تهران,یکشنبه 12 شهریور,1402/06/12,08:00,100A,1210,با ضمانت,AWZ,THR,184,"1,180,910"
اهواز,,8,Iranair,تهران,دوشنبه 13 شهریور,1402/06/13,09:50,A319-100J,413,با ضمانت-سیستمی بیزنس,AWZ,THR,183,"1,925,000"
اهواز,,1,Iranair,تهران,دوشنبه 13 شهریور,1402/06/13,09:50,A319-100Y,413,با ضمانت-سیستمی,AWZ,THR,182,"1,207,000"
اهواز,20:50,موجود,ATA,تهران,چهارشنبه 18 مرداد,1402/05/18,19:50,M83TOR,5635,با ضمانت-خدمات گردشگری,AWZ,THR,181,"1,550,000"
اهواز,07:00,موجود,Varesh,تهران,پنج شنبه 19 مرداد,1402/05/19,05:50,735TOR,5852,با ضمانت-خدمات گردشگری,AWZ,THR,180,"1,550,000"
اهواز,06:35,موجود,Caspian,تهران,پنج شنبه 19 مرداد,1402/05/19,05:35,DEFTOR,020,با ضمانت-خدمات گردشگری,AWZ,THR,179,"1,550,000"
اهواز,06:00,موجود,ATA,تهران,پنج شنبه 19 مرداد,1402/05/19,05:00,M83TOR,5627,با ضمانت-خدمات گردشگری,AWZ,THR,178,"1,550,000"
اهواز,06:35,موجود,Caspian,تهران,پنج شنبه 19 مرداد,1402/05/19,05:35,DEFTOR,020,با ضمانت-خدمات گردشگری,AWZ,THR,177,"1,449,400"
اهواز,06:35,موجود,Caspian,تهران,پنج شنبه 19 مرداد,1402/05/19,05:35,DEFTOR,020,با ضمانت-خدمات گردشگری,AWZ,THR,176,"1,431,800"
اهواز,06:00,7,ATA,تهران,پنج شنبه 19 مرداد,1402/05/19,05:00,M83A,5627,با ضمانت-سیستمی,AWZ,THR,175,"1,207,200"
اهواز,06:00,7,ATA,تهران,پنج شنبه 19 مرداد,1402/05/19,05:00,M83A,5627,با ضمانت,AWZ,THR,174,"1,205,256"
اهواز,05:30,موجود,ATA,تهران,جمعه 20 مرداد,1402/05/20,04:30,733TOR,5627,با ضمانت-خدمات گردشگری,AWZ,THR,173,"1,550,000"
اهواز,20:00,9,Kish,تهران,شنبه 21 مرداد,1402/05/21,19:00,MD8C,7047,با ضمانت-بیزنس,AWZ,THR,171,"1,996,700"
اهواز,00:55,موجود,Karun,تهران,شنبه 21 مرداد,1402/05/21,23:55,733TOR,2600,با ضمانت-خدمات گردشگری,AWZ,THR,170,"1,790,000"
اهواز,23:25,موجود,Karun,تهران,شنبه 21 مرداد,1402/05/21,22:25,100TOR,2620,با ضمانت-خدمات گردشگری,AWZ,THR,169,"1,790,000"
اهواز,18:35,موجود,Caspian,تهران,شنبه 21 مرداد,1402/05/21,17:35,M83TOR,020,با ضمانت-خدمات گردشگری,AWZ,THR,168,"1,550,000"
اهواز,18:15,2,Zagros,تهران,شنبه 21 مرداد,1402/05/21,17:00,MD8TOR,4021,با ضمانت-خدمات گردشگری,AWZ,THR,167,"1,550,000"
اهواز,06:40,3,Caspian,تهران,شنبه 21 مرداد,1402/05/21,05:40,DEFTOR,018,با ضمانت-خدمات گردشگری,AWZ,THR,166,"1,550,000"
اهواز,05:30,موجود,ATA,تهران,شنبه 21 مرداد,1402/05/21,04:30,733TOR,5627,با ضمانت-خدمات گردشگری,AWZ,THR,165,"1,550,000"
اهواز,20:00,9,Kish,تهران,شنبه 21 مرداد,1402/05/21,19:00,MD8RR,7047,با ضمانت,AWZ,THR,164,"1,205,256"
اهواز,19:35,موجود,Karun,تهران,یکشنبه 22 مرداد,1402/05/22,18:35,733TOR,2614,با ضمانت-خدمات گردشگری,AWZ,THR,162,"1,790,000"
اهواز,05:30,موجود,ATA,تهران,یکشنبه 22 مرداد,1402/05/22,04:30,733TOR,5627,با ضمانت-خدمات گردشگری,AWZ,THR,161,"1,550,000"
اهواز,23:00,9,Kish,تهران,یکشنبه 22 مرداد,1402/05/22,22:00,MD8RR,7031,با ضمانت,AWZ,THR,160,"1,205,256"
اهواز,23:55,موجود,Karun,تهران,دوشنبه 23 مرداد,1402/05/23,22:45,733TOR,2618,با ضمانت-خدمات گردشگری,AWZ,THR,158,"1,790,000"
اهواز,19:40,موجود,Karun,تهران,دوشنبه 23 مرداد,1402/05/23,18:30,733TOR,2642,با ضمانت-خدمات گردشگری,AWZ,THR,157,"1,790,000"
اهواز,09:00,موجود,Karun,تهران,دوشنبه 23 مرداد,1402/05/23,08:00,733TOR,2620,با ضمانت-خدمات گردشگری,AWZ,THR,156,"1,790,000"
اهواز,08:00,موجود,Zagros,تهران,دوشنبه 23 مرداد,1402/05/23,06:45,MD8TOR,4017,با ضمانت-خدمات گردشگری,AWZ,THR,155,"1,550,000"
اهواز,07:00,موجود,Varesh,تهران,دوشنبه 23 مرداد,1402/05/23,06:00,735TOR,5852,با ضمانت-خدمات گردشگری,AWZ,THR,154,"1,550,000"
اهواز,06:40,موجود,Caspian,تهران,دوشنبه 23 مرداد,1402/05/23,05:40,DEFTOR,020,با ضمانت-خدمات گردشگری,AWZ,THR,153,"1,550,000"
اهواز,05:30,موجود,ATA,تهران,دوشنبه 23 مرداد,1402/05/23,04:30,733TOR,5627,با ضمانت-خدمات گردشگری,AWZ,THR,152,"1,550,000"
اهواز,23:59,9,Kish,تهران,دوشنبه 23 مرداد,1402/05/23,23:00,MD8C,7031,با ضمانت-بیزنس,AWZ,THR,151,"1,217,428"
,,9,Iranair,,پنج شنبه 16 شهریور,,06:10,Y,411,,AWZ,THR,214,"1,207,000"
,,9,Qeshm,,پنج شنبه 16 شهریور,,07:00,100A,1210,,AWZ,THR,215,"1,207,200"
,,9,Kish,,شنبه 21 مرداد,,23:00,MD8RR,7051,,SYZ,THR,221,"1,326,100"
,,9,Iranair,,جمعه 24 شهریور,,15:15,A319Y,426,,SYZ,THR,243,"1,325,500"
,,9,Kish,,دوشنبه 30 مرداد,,23:30,MD8RR,7105,,ABD,THR,251,"1,278,300"
شیراز,23:05,موجود,Zagros,تهران,یکشنبه 29 مرداد,1402/05/29,21:45,MD8TOR,4077,با ضمانت-خدمات گردشگری,SYZ,THR,219,"1,550,000"
آبادان,00:45,9,Kish,تهران,دوشنبه 30 مرداد,1402/05/30,23:30,MD8RR,7105,با ضمانت,ABD,THR,250,"1,275,330"
شیراز,13:15,9,Qeshm,تهران,جمعه 17 شهریور,1402/06/17,11:55,100A,1298,با ضمانت,SYZ,THR,249,"1,295,756"
شیراز,13:15,9,Qeshm,تهران,جمعه 17 شهریور,1402/06/17,11:55,100A,1298,با ضمانت,SYZ,THR,248,"1,295,756"
شیراز,08:20,2,Qeshm,تهران,شنبه 18 شهریور,1402/06/18,07:00,100A,1236,با ضمانت,SYZ,THR,247,"1,295,756"
شیراز,13:15,9,Qeshm,تهران,دوشنبه 20 شهریور,1402/06/20,11:55,100A,1298,با ضمانت,SYZ,THR,246,"1,295,756"
شیراز,08:25,موجود,Qeshm,تهران,سه شنبه 21 شهریور,1402/06/21,07:05,100A,1236,با ضمانت-سیستمی,SYZ,THR,245,"1,326,100"
شیراز,01:15,2,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,23:59,CRJTOR,4422,با ضمانت-خدمات گردشگری,SYZ,THR,255,"2,999,000"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,254,"2,999,000"
شیراز,01:15,2,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,23:59,CRJTOR,4422,با ضمانت-خدمات گردشگری,SYZ,THR,253,"2,925,000"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,252,"2,925,000"
شیراز,08:25,9,Qeshm,تهران,سه شنبه 21 شهریور,1402/06/21,07:05,100A,1236,با ضمانت,SYZ,THR,244,"1,295,756"
شیراز,,7,Iranair,تهران,جمعه 24 شهریور,1402/06/24,15:15,A319-100J,426,با ضمانت-سیستمی بیزنس,SYZ,THR,242,"2,115,500"
شیراز,13:15,موجود,Qeshm,تهران,جمعه 24 شهریور,1402/06/24,11:55,100A,1298,با ضمانت-سیستمی,SYZ,THR,241,"1,326,100"
شیراز,,موجود,Iranair,تهران,جمعه 24 شهریور,1402/06/24,15:15,A319-100Y,426,با ضمانت-سیستمی,SYZ,THR,240,"1,325,500"
شیراز,13:15,9,Qeshm,تهران,جمعه 24 شهریور,1402/06/24,11:55,100A,1298,با ضمانت,SYZ,THR,239,"1,295,756"
شیراز,08:20,9,Qeshm,تهران,شنبه 25 شهریور,1402/06/25,07:00,100A,1236,با ضمانت,SYZ,THR,238,"1,295,756"
شیراز,13:15,9,Qeshm,تهران,دوشنبه 27 شهریور,1402/06/27,11:55,100A,1298,با ضمانت,SYZ,THR,237,"1,295,756"
شیراز,13:15,موجود,Qeshm,تهران,جمعه 03 شهریور,1402/06/03,11:55,100A,1298,با ضمانت-سیستمی,SYZ,THR,236,"1,326,100"
شیراز,13:15,9,Qeshm,تهران,جمعه 03 شهریور,1402/06/03,11:55,100A,1298,با ضمانت,SYZ,THR,235,"1,322,478"
شیراز,13:15,موجود,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,11:55,100A,1298,با ضمانت-سیستمی,SYZ,THR,234,"1,326,100"
شیراز,13:15,9,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,11:55,100A,1298,با ضمانت,SYZ,THR,233,"1,322,478"
شیراز,13:15,9,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,11:55,100A,1298,با ضمانت,SYZ,THR,232,"1,295,756"
شیراز,01:15,2,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,23:59,CRJTOR,4422,با ضمانت-خدمات گردشگری,SYZ,THR,231,"2,699,100"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,230,"2,699,100"
شیراز,01:15,2,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,23:59,CRJTOR,4422,با ضمانت-خدمات گردشگری,SYZ,THR,229,"2,650,000"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,228,"2,650,000"
شیراز,01:15,2,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,23:59,CRJTOR,4422,با ضمانت-خدمات گردشگری,SYZ,THR,227,"2,499,100"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,226,"2,499,100"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,225,"2,399,100"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,224,"2,299,100"
شیراز,16:45,3,Pars,تهران,چهارشنبه 18 مرداد,1402/05/18,15:30,CRJTOR,4406,با ضمانت-خدمات گردشگری,SYZ,THR,223,"2,199,000"
شیراز,23:00,4,ATA,تهران,چهارشنبه 18 مرداد,1402/05/18,21:40,M83TOR,5623,با ضمانت-خدمات گردشگری,SYZ,THR,222,"1,550,000"
شیراز,00:15,9,Kish,تهران,شنبه 21 مرداد,1402/05/21,23:00,MD8C,7051,با ضمانت-بیزنس,SYZ,THR,220,"2,115,000"
شیراز,23:00,موجود,ATA,تهران,یکشنبه 29 مرداد,1402/05/29,21:40,733TOR,5623,با ضمانت-خدمات گردشگری,SYZ,THR,218,"1,550,000"
شیراز,23:05,موجود,Zagros,تهران,دوشنبه 30 مرداد,1402/05/30,21:45,MD8TOR,4077,با ضمانت-خدمات گردشگری,SYZ,THR,217,"1,550,000"
شیراز,23:00,موجود,ATA,تهران,دوشنبه 30 مرداد,1402/05/30,21:40,733TOR,5623,با ضمانت-خدمات گردشگری,SYZ,THR,216,"1,550,000"
اهواز,08:15,موجود,Qeshm,تهران,پنج شنبه 16 شهریور,1402/06/16,07:00,100A,1210,با ضمانت-سیستمی,AWZ,THR,213,"1,207,200"
اهواز,,موجود,Iranair,تهران,پنج شنبه 16 شهریور,1402/06/16,06:10,F-100Y,411,با ضمانت-سیستمی,AWZ,THR,212,"1,207,000"
اهواز,08:15,9,Qeshm,تهران,پنج شنبه 16 شهریور,1402/06/16,07:00,100A,1210,با ضمانت,AWZ,THR,211,"1,180,910"
اهواز,08:15,9,Qeshm,تهران,پنج شنبه 16 شهریور,1402/06/16,07:00,100A,1210,با ضمانت,AWZ,THR,210,"1,180,910"
اهواز,05:55,9,Qeshm,تهران,شنبه 18 شهریور,1402/06/18,04:40,100A,1210,با ضمانت,AWZ,THR,209,"1,180,910"
اهواز,05:55,9,Qeshm,تهران,شنبه 18 شهریور,1402/06/18,04:40,100A,1210,با ضمانت,AWZ,THR,208,"1,180,910"
,,9,Kish,,یکشنبه 29 مرداد,,05:10,MD8RR,7105,,ABD,THR,257,"1,278,300"
,,9,Iranair,,پنج شنبه 16 شهریور,,18:05,Y,265,,ABD,THR,263,"1,277,000"
یزد,,موجود,Iranair,تهران,جمعه 27 مرداد,1402/05/27,05:35,A319-100Y,292,با ضمانت-سیستمی,AZD,THR,97,"1,008,500"
آبادان,06:25,9,Kish,تهران,یکشنبه 29 مرداد,1402/05/29,05:10,MD8RR,7105,با ضمانت,ABD,THR,256,"1,275,330"
اردبیل,19:25,موجود,Mahan,تهران,چهارشنبه 01 شهریور,1402/06/01,18:10,BAE-90Y_D,1026,با ضمانت-سیستمی,ADU,THR,281,"1,024,400"
کیش,10:05,موجود,Qeshm,تهران,دوشنبه 27 شهریور,1402/06/27,08:20,100A,1224,با ضمانت-سیستمی,KIH,THR,315,"1,753,600"
کیش,10:05,9,Qeshm,تهران,دوشنبه 27 شهریور,1402/06/27,08:20,100A,1224,با ضمانت,KIH,THR,314,"1,708,656"
کیش,11:55,9,Qeshm,تهران,سه شنبه 28 شهریور,1402/06/28,10:10,100A,1224,با ضمانت,KIH,THR,313,"1,708,656"
کیش,22:45,موجود,Qeshm,تهران,چهارشنبه 29 شهریور,1402/06/29,21:00,100A,1224,با ضمانت-سیستمی,KIH,THR,312,"1,753,600"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 29 شهریور,1402/06/29,21:00,100A,1224,با ضمانت,KIH,THR,311,"1,708,656"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 29 شهریور,1402/06/29,21:00,100A,1224,با ضمانت,KIH,THR,310,"1,708,656"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 01 شهریور,1402/06/01,21:00,100A,1224,با ضمانت,KIH,THR,309,"1,708,656"
کیش,10:00,9,Airtour,تهران,پنج شنبه 02 شهریور,1402/06/02,08:15,MD82Y,996,با ضمانت-سیستمی,KIH,THR,308,"1,753,600"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 02 شهریور,1402/06/02,15:05,100A,1224,با ضمانت,KIH,THR,307,"1,708,656"
کیش,09:40,7,Airtour,تهران,جمعه 03 شهریور,1402/06/03,07:55,MD82Y,996,با ضمانت-سیستمی,KIH,THR,306,"1,753,600"
کیش,18:50,9,Qeshm,تهران,جمعه 03 شهریور,1402/06/03,17:05,100A,1224,با ضمانت,KIH,THR,305,"1,708,656"
کیش,10:10,9,Qeshm,تهران,شنبه 04 شهریور,1402/06/04,08:25,100A,1224,با ضمانت,KIH,THR,304,"1,708,656"
کیش,13:30,7,Airtour,تهران,یکشنبه 05 شهریور,1402/06/05,11:45,MD82Y,916,با ضمانت-سیستمی,KIH,THR,303,"1,753,600"
کیش,13:30,9,Airtour,تهران,دوشنبه 06 شهریور,1402/06/06,11:45,MD82Y,996,با ضمانت-سیستمی,KIH,THR,302,"1,753,600"
کیش,10:05,9,Qeshm,تهران,دوشنبه 06 شهریور,1402/06/06,08:20,100A,1224,با ضمانت,KIH,THR,301,"1,708,656"
کیش,11:55,8,Qeshm,تهران,سه شنبه 07 شهریور,1402/06/07,10:10,100A,1224,با ضمانت,KIH,THR,300,"1,708,656"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 08 شهریور,1402/06/08,21:00,100A,1224,با ضمانت,KIH,THR,299,"1,708,656"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 08 شهریور,1402/06/08,21:00,100A,1224,با ضمانت,KIH,THR,298,"1,708,656"
کیش,10:00,9,Airtour,تهران,پنج شنبه 09 شهریور,1402/06/09,08:15,MD82Y,996,با ضمانت-سیستمی,KIH,THR,297,"1,753,600"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 09 شهریور,1402/06/09,15:05,100A,1224,با ضمانت,KIH,THR,296,"1,708,656"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 09 شهریور,1402/06/09,15:05,100A,1224,با ضمانت,KIH,THR,295,"1,708,656"
کیش,,7,Iranair,تهران,جمعه 10 شهریور,1402/06/10,09:40,A319-100J,350,با ضمانت-سیستمی بیزنس,KIH,THR,294,"2,799,500"
کیش,18:50,موجود,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,17:05,100A,1224,با ضمانت-سیستمی,KIH,THR,293,"1,753,600"
کیش,09:40,7,Airtour,تهران,جمعه 10 شهریور,1402/06/10,07:55,MD82Y,996,با ضمانت-سیستمی,KIH,THR,292,"1,753,600"
کیش,18:50,9,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,17:05,100A,1224,با ضمانت,KIH,THR,291,"1,708,656"
کیش,18:50,9,Qeshm,تهران,جمعه 10 شهریور,1402/06/10,17:05,100A,1224,با ضمانت,KIH,THR,290,"1,708,656"
کیش,10:10,9,Qeshm,تهران,شنبه 11 شهریور,1402/06/11,08:25,100A,1224,با ضمانت,KIH,THR,289,"1,708,656"
کیش,10:10,9,Qeshm,تهران,شنبه 11 شهریور,1402/06/11,08:25,100A,1224,با ضمانت,KIH,THR,288,"1,708,656"
کیش,10:05,9,Qeshm,تهران,دوشنبه 13 شهریور,1402/06/13,08:20,100A,1224,با ضمانت,KIH,THR,287,"1,708,656"
کیش,10:05,9,Qeshm,تهران,دوشنبه 13 شهریور,1402/06/13,08:20,100A,1224,با ضمانت,KIH,THR,286,"1,708,656"
کیش,22:45,موجود,Qeshm,تهران,چهارشنبه 15 شهریور,1402/06/15,21:00,100A,1224,با ضمانت-سیستمی,KIH,THR,285,"1,753,600"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 15 شهریور,1402/06/15,21:00,100A,1224,با ضمانت,KIH,THR,284,"1,708,656"
کیش,22:45,9,Qeshm,تهران,چهارشنبه 15 شهریور,1402/06/15,21:00,100A,1224,با ضمانت,KIH,THR,283,"1,708,656"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 30 شهریور,1402/06/30,15:05,100A,1224,با ضمانت,KIH,THR,282,"1,708,656"
اردبیل,,موجود,Iranair,تهران,چهارشنبه 01 شهریور,1402/06/01,11:05,F-100Y,495,با ضمانت-سیستمی,ADU,THR,280,"1,024,000"
اردبیل,19:25,موجود,Mahan,تهران,پنج شنبه 02 شهریور,1402/06/02,18:10,BAE-90Y_D,1026,با ضمانت-سیستمی,ADU,THR,279,"1,024,400"
اردبیل,08:10,موجود,Mahan,تهران,پنج شنبه 02 شهریور,1402/06/02,06:55,BAE-90Y_D,4536,با ضمانت-سیستمی,ADU,THR,278,"1,024,400"
اردبیل,19:25,موجود,Mahan,تهران,جمعه 03 شهریور,1402/06/03,18:10,BAE-87Y_D,1026,با ضمانت-سیستمی,ADU,THR,277,"1,024,400"
اردبیل,08:10,موجود,Mahan,تهران,جمعه 03 شهریور,1402/06/03,06:55,BAE-90Y_D,4536,با ضمانت-سیستمی,ADU,THR,276,"1,024,400"
اردبیل,19:25,موجود,Mahan,تهران,یکشنبه 05 شهریور,1402/06/05,18:10,BAE-90Y_D,1026,با ضمانت-سیستمی,ADU,THR,275,"1,024,400"
اردبیل,19:25,موجود,Mahan,تهران,دوشنبه 06 شهریور,1402/06/06,18:10,BAE-90Y_D,1026,با ضمانت-سیستمی,ADU,THR,274,"1,024,400"
اردبیل,08:10,موجود,Mahan,تهران,دوشنبه 06 شهریور,1402/06/06,06:55,BAE-90Y_D,4536,با ضمانت-سیستمی,ADU,THR,273,"1,024,400"
اردبیل,19:25,موجود,Mahan,تهران,سه شنبه 07 شهریور,1402/06/07,18:10,BAE-90Y_D,1026,با ضمانت-سیستمی,ADU,THR,272,"1,024,400"
اردبیل,08:10,موجود,Mahan,تهران,سه شنبه 07 شهریور,1402/06/07,06:55,BAE-90Y_D,4536,با ضمانت-سیستمی,ADU,THR,271,"1,024,400"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 16 شهریور,1402/06/16,15:05,100A,1224,با ضمانت,KIH,THR,327,"1,708,656"
کیش,16:50,9,Qeshm,تهران,پنج شنبه 16 شهریور,1402/06/16,15:05,100A,1224,با ضمانت,KIH,THR,326,"1,708,656"
کیش,18:50,9,Qeshm,تهران,جمعه 17 شهریور,1402/06/17,17:05,100A,1224,با ضمانت,KIH,THR,325,"1,708,656"
کیش,18:50,9,Qeshm,تهران,جمعه 17 شهریور,1402/06/17,17:05,100A,1224,با ضمانت,KIH,THR,324,"1,708,656"
کیش,10:10,7,Qeshm,تهران,شنبه 18 شهریور,1402/06/18,08:25,100A,1224,با ضمانت,KIH,THR,323,"1,708,656"
کیش,10:10,7,Qeshm,تهران,شنبه 18 شهریور,1402/06/18,08:25,100A,1224,با ضمانت,KIH,THR,322,"1,708,656"
کیش,10:05,1,Qeshm,تهران,دوشنبه 20 شهریور,1402/06/20,08:20,100A,1224,با ضمانت,KIH,THR,321,"1,708,656"
